Description,sales,revenue,Country,sales_mix,comulative_sales,revenue_mix,comulative_revenue,sales_category,revenue_category,product_mix
Blue Owl Soft Toy,6,17.700000000000003,Australia,0.0003178134435086604,0.9923195084485394,0.0006049592301910882,0.9748986351504543,C,C,C_C
Round Tins Camembert,6,17.700000000000003,Australia,0.0003178134435086604,0.9904126277874874,0.0006049592301910882,0.9755035943806454,C,C,C_C
Silver Paper Doilies,12,17.4,Australia,0.0006356268870173208,0.977911965676147,0.0005947056839166627,0.976098300064562,C,C,C_C
Drawer Knob Ceramic Black,12,17.4,Australia,0.0006356268870173208,0.9671063085968521,0.0005947056839166627,0.9766930057484786,C,C,C_C
Doilies Vintage Christmas,12,17.4,Australia,0.0006356268870173208,0.9785475925631644,0.0005947056839166627,0.9772877114323952,C,C,C_C
Swallow Wooden Christmas Decoration,20,17.0,Australia,0.001059378145028868,0.9524868901954534,0.0005810342888840958,0.9778687457212794,C,C,C_C
Blue Diner Wall Clock,2,17.0,Australia,0.00010593781450288681,0.9995232798347361,0.0005810342888840958,0.9784497800101635,C,C,C_C
Christmas Lights Reindeer,2,17.0,Australia,0.00010593781450288681,0.9993114042057304,0.0005810342888840958,0.9790308142990476,C,C,C_C
I Love London Mini Backpack,4,16.6,Australia,0.00021187562900577361,0.998304994967953,0.0005673628938515289,0.9795981771928991,C,C,C_C
Lunch Bag Cars Blue,10,16.5,Australia,0.000529689072514434,0.9838444832883086,0.0005639450450933871,0.9801621222379925,C,C,C_C
Retrospot Childrens Apron,8,15.6,Australia,0.00042375125801154723,0.9891413740134527,0.0005331844062701114,0.9806953066442626,C,C,C_C
Pencils Small Tube Red Retrospot,24,15.6,Australia,0.0012712537740346417,0.9393506011970958,0.0005331844062701114,0.9812284910505328,B,C,B_C
Pannetone Gift Boxes,6,15.3,Australia,0.0003178134435086604,0.9945442025531002,0.0005229308599956863,0.9817514219105284,C,C,C_C
Gumball Coat Rack,6,15.3,Australia,0.0003178134435086604,0.9964510832141522,0.0005229308599956863,0.9822743527705241,C,C,C_C
Pink Flower Fabric Pony,4,15.0,Australia,0.00021187562900577361,0.9980931193389472,0.000512677313721261,0.9827870300842454,C,C,C_C
Alarm Clock Bakelike Green,4,15.0,Australia,0.00021187562900577361,0.9972456168229239,0.000512677313721261,0.9832997073979667,C,C,C_C
Alarm Clock Bakelike Red,4,15.0,Australia,0.00021187562900577361,0.9974574924519297,0.000512677313721261,0.983812384711688,C,C,C_C
Dolly Pegs Retrospot,12,15.0,Australia,0.0006356268870173208,0.9791832194501817,0.000512677313721261,0.9843250620254093,C,C,C_C
Modern Floral Stationery,12,15.0,Australia,0.0006356268870173208,0.976005085015095,0.000512677313721261,0.9848377393391305,C,C,C_C
Traditional Spinning Tops,12,15.0,Australia,0.0006356268870173208,0.9709200699189562,0.000512677313721261,0.9853504166528518,C,C,C_C
Hanging Heart Jar T-Light Holder,12,15.0,Australia,0.0006356268870173208,0.9728269505800082,0.000512677313721261,0.9858630939665731,C,C,C_C
Caravan Square Tissue Box,12,15.0,Australia,0.0006356268870173208,0.9715556968059735,0.000512677313721261,0.9863757712802944,C,C,C_C
Pink Blue Felt Craft Trinket Box,12,15.0,Australia,0.0006356268870173208,0.9721913236929909,0.000512677313721261,0.9868884485940157,C,C,C_C
Box Vintage Jigsaw Blocks,3,14.85,Australia,0.0001589067217543302,0.9986228084114617,0.0005075505405840484,0.9873959991345997,C,C,C_C
Pink Diamante Pen In Gift Box,3,14.85,Australia,0.0001589067217543302,0.998781715133216,0.0005075505405840484,0.9879035496751838,C,C,C_C
Red Retrospot Butter Dish,3,14.85,Australia,0.0001589067217543302,0.9989406218549703,0.0005075505405840484,0.9884111002157678,C,C,C_C
Scandinavian Paisley Picnic Bag,5,14.75,Australia,0.000264844536257217,0.9970337411939181,0.0005041326918259067,0.9889152329075938,C,C,C_C
French Style Storage Jar Bonbons,48,13.919999999999998,Australia,0.0025425075480692834,0.8712325864717407,0.00047576454713333017,0.9893909974547271,B,C,B_C
Pink Vintage Spot Beaker,16,13.6,Australia,0.0008475025160230945,0.9573600296625862,0.0004648274311072767,0.9898558248858345,C,C,C_C
Red Retrospot Plate,8,13.52,Australia,0.00042375125801154723,0.9882938714974296,0.00046209315210076325,0.9903179180379352,C,C,C_C
Green Spotty Plate,8,13.52,Australia,0.00042375125801154723,0.9887176227554412,0.00046209315210076325,0.990780011190036,C,C,C_C
Skulls Cotton Tote Bag,6,13.5,Australia,0.0003178134435086604,0.9967688966576609,0.0004614095823491349,0.9912414207723851,C,C,C_C
Woodland Cotton Tote Bag,6,13.5,Australia,0.0003178134435086604,0.9954976428836262,0.0004614095823491349,0.9917028303547342,C,C,C_C
Enamel Bread Bin Cream,1,12.75,Australia,5.2968907251443404e-05,0.9999999999999994,0.0004357757166630719,0.9921386060713973,C,C,C_C
Pink Padded Mobile,3,12.75,Australia,0.0001589067217543302,0.9990995285767247,0.0004357757166630719,0.9925743817880603,C,C,C_C
Feltcraft Flower Friends,6,12.6,Australia,0.0003178134435086604,0.9939085756660828,0.0004306489435258593,0.9930050307315862,C,C,C_C
Birdhouse Garden Marker,10,12.5,Australia,0.000529689072514434,0.9864929286508806,0.0004272310947677175,0.9934322618263539,C,C,C_C
Posy Candy Bag,10,12.5,Australia,0.000529689072514434,0.9822554160707655,0.0004272310947677175,0.9938594929211216,C,C,C_C
Woodland Bunnies Lolly Makers,6,12.48,Australia,0.0003178134435086604,0.9929551353355568,0.0004265475250160892,0.9942860404461378,C,C,C_C
Ivory String Curtain With Pole,6,11.7,Australia,0.0003178134435086604,0.9958154563271349,0.0003998883047025836,0.9946859287508404,C,C,C_C
Watering Can Pink Bunny,6,11.7,Australia,0.0003178134435086604,0.9951798294401175,0.0003998883047025836,0.995085817055543,C,C,C_C
Spaceboy Gift Wrap,25,10.5,Australia,0.0013242226812860852,0.9139255257164041,0.0003588741196048827,0.9954446911751479,B,C,B_C
Wrap Folk Art,25,10.5,Australia,0.0013242226812860852,0.912601303035118,0.0003588741196048827,0.9958035652947528,B,C,B_C
French Lattice Cushion Cover,12,10.2,Australia,0.0006356268870173208,0.9740982043540429,0.0003486205733304575,0.9961521858680832,C,C,C_C
Retro Plastic Elephant Tray,12,10.2,Australia,0.0006356268870173208,0.9664706817098347,0.0003486205733304575,0.9965008064414136,C,C,C_C
3D Kit Cards For Kids,12,10.2,Australia,0.0006356268870173208,0.9772763387891297,0.0003486205733304575,0.996849427014744,C,C,C_C
Beaded Crystal Heart Pink On Stick,24,10.08,Australia,0.0012712537740346417,0.9177392870385078,0.0003445191548206874,0.9971939461695647,B,C,B_C
Drawer Knob Crackle Glaze Ivory,6,9.9,Australia,0.0003178134435086604,0.9900948143439787,0.0003383670270560323,0.9975323131966207,C,C,C_C
Noel Garland Painted Zinc,24,9.36,Australia,0.0012712537740346417,0.9469781238413033,0.00031991064376206684,0.9978522238403827,B,C,B_C
Woodland Charlotte Bag,10,8.5,Australia,0.000529689072514434,0.9833147942157943,0.0002905171444420479,0.9981427409848248,C,C,C_C
Snack Loaf Baking Cases,10,8.299999999999999,Australia,0.000529689072514434,0.984374172360823,0.0002836814469257644,0.9984264224317506,C,C,C_C
Set/6 Red Spotty Paper Cups,12,7.800000000000001,Australia,0.0006356268870173208,0.9626569203877307,0.00026659220313505577,0.9986930146348857,C,C,C_C
Birthday Card Retro Spot,12,5.04,Australia,0.0006356268870173208,0.9594787859526439,0.0001722595774103437,0.998865274212296,C,C,C_C
Card Circus Parade,12,5.04,Australia,0.0006356268870173208,0.9651994279358,0.0001722595774103437,0.9990375337897063,C,C,C_C
Cowboys And Indians Birthday Card,12,5.04,Australia,0.0006356268870173208,0.9798188463371991,0.0001722595774103437,0.9992097933671166,C,C,C_C
Tea Party Birthday Card,12,5.04,Australia,0.0006356268870173208,0.9696488161449215,0.0001722595774103437,0.9993820529445269,C,C,C_C
Childrens Cutlery Spaceboy,1,4.15,Australia,5.2968907251443404e-05,0.9998940621854965,0.00014184072346288222,0.9995238936679898,C,C,C_C
Vintage Blue Tinsel Reel,6,2.52,Australia,0.0003178134435086604,0.9926373218920481,8.612978870517185e-05,0.9996100234566949,C,C,C_C
Treasure Tin Gymkhana,1,2.08,Australia,5.2968907251443404e-05,0.9996292176492391,7.10912541693482e-05,0.9996811147108643,C,C,C_C
Jumbo Bag Vintage Doily,1,2.08,Australia,5.2968907251443404e-05,0.9996821865564905,7.10912541693482e-05,0.9997522059650337,C,C,C_C
Round Storage Tin Vintage Leaf,1,1.95,Australia,5.2968907251443404e-05,0.999947031092748,6.664805078376393e-05,0.9998188540158174,C,C,C_C
Bundle Alphabet Exercise Books,1,1.65,Australia,5.2968907251443404e-05,0.9995762487419876,5.6394504509338714e-05,0.9998752485203267,C,C,C_C
Children S Circus Parade Mug,1,1.65,Australia,5.2968907251443404e-05,0.9997881243709935,5.6394504509338714e-05,0.9999316430248361,C,C,C_C
Doilies Pantry,1,1.45,Australia,5.2968907251443404e-05,0.999841093278245,4.9558806993055234e-05,0.9999812018318291,C,C,C_C
Pantry Cake Cases,1,0.55,Australia,5.2968907251443404e-05,0.999735155463742,1.8798168169779573e-05,0.9999999999999989,C,C,C_C
Pannetone Gift Boxes,144,302.40000000000003,Austria,0.05995004163197336,0.15986677768526228,0.08307806425912447,0.08307806425912447,A,A,A_A
Edwardian Parasol Red,24,142.8,Austria,0.009991673605328892,0.5162364696086592,0.039231308122364326,0.12230937238148878,A,A,A_A
Round Snack Boxes Of4 Woodland,30,88.50000000000001,Austria,0.012489592006661115,0.2805995004163197,0.024313520790120752,0.14662289317160954,A,A,A_A
Mini Jigsaw Purdey,240,86.39999999999999,Austria,0.09991673605328892,0.09991673605328892,0.02373658978832127,0.1703594829599308,A,A,A_A
Pink/Brown Dots Ruffled Umbrella,12,71.4,Austria,0.004995836802664446,0.648626144879267,0.019615654061182163,0.18997513702111296,A,A,A_A
Edwardian Parasol Natural,12,71.4,Austria,0.004995836802664446,0.7985012489592009,0.019615654061182163,0.2095907910822951,A,A,A_A
Pink Mini Dots Cutlery,18,67.5,Austria,0.00749375520399667,0.5753538717735218,0.018544210772125994,0.2281350018544211,A,A,A_A
Red Mini Dots Cutlery,18,67.5,Austria,0.00749375520399667,0.5678601165695252,0.018544210772125994,0.24667921262654707,A,A,A_A
Set/10 Red Polkadot Party Candles,48,60.0,Austria,0.019983347210657785,0.22481265611990006,0.016483742908556438,0.2631629555351035,A,A,A_A
Bread Bin Diner Style Mint,4,59.8,Austria,0.0016652789342214821,0.9825145711906738,0.01642879709886125,0.27959175263396474,C,A,C_A
Jumbo Bag Spaceboy,30,59.8,Austria,0.012489592006661115,0.2930890924229808,0.01642879709886125,0.296020549732826,A,A,A_A
Plasters In Tin Circus Parade,36,59.400000000000006,Austria,0.01498751040799334,0.2547876769358867,0.016318905479470878,0.3123394552122969,A,A,A_A
Pink Spotty Plate,32,54.08,Austria,0.013322231473771857,0.2681099084096586,0.01485734694157887,0.32719680215387575,A,A,A_A
Pink Party Bags,24,50.400000000000006,Austria,0.009991673605328892,0.4562864279766859,0.01384634404318741,0.34104314619706316,A,A,A_A
Green Mini Dots Cutlery,12,45.0,Austria,0.004995836802664446,0.7285595337218984,0.012362807181417329,0.35340595337848046,A,A,A_A
Ceramic Cake Stand + Hanging Cakes,4,39.8,Austria,0.0016652789342214821,0.9775187343880092,0.010934216129342438,0.3643401695078229,C,A,C_A
Strawberry Fairy Cake Teapot,8,39.6,Austria,0.0033305578684429643,0.8825978351373859,0.01087927031964725,0.37521943982747014,B,A,B_A
Grand Chocolatecandle,27,39.15,Austria,0.011240632805995004,0.30432972522897583,0.010755642247833076,0.38597508207530323,A,A,A_A
Ice Cream Fridge Magnets,60,39.0,Austria,0.02497918401332223,0.1848459616985845,0.010714432890561685,0.3966895149658649,A,A,A_A
Jumbo Storage Bag Suki,20,39.0,Austria,0.00832639467110741,0.5445462114904245,0.010714432890561685,0.4074039478564266,A,A,A_A
Ceramic Strawberry Mug,24,35.76,Austria,0.009991673605328892,0.47626977518734365,0.009824310773499637,0.41722825862992624,A,A,A_A
Feltcraft Doll Molly,12,35.400000000000006,Austria,0.004995836802664446,0.8084929225645299,0.0097254083160483,0.42695366694597453,B,A,B_A
Giant S Christmas Cracker,12,34.68,Austria,0.004995836802664446,0.8134887593671943,0.009527603401145621,0.43648127034712014,B,A,B_A
Recycled Acapulco Mat Turquoise,4,33.0,Austria,0.0016652789342214821,0.9891756869275599,0.009066058599706042,0.4455473289468262,C,A,C_A
Balloon Pump With Balloons,16,31.2,Austria,0.006661115736885929,0.6019983347210653,0.008571546312449349,0.4541188752592755,A,A,A_A
Pens Spaceball,36,30.6,Austria,0.01498751040799334,0.2398001665278934,0.008406708883363784,0.46252558414263933,A,A,A_A
Felt Toadstool Large,24,30.0,Austria,0.009991673605328892,0.5062447960033303,0.008241871454278219,0.4707674555969176,A,A,A_A
Set/10 Blue Spotty Party Candles,24,30.0,Austria,0.009991673605328892,0.42631140716069926,0.008241871454278219,0.4790093270511958,A,A,A_A
Vintage Union Jack Shopping Bag,6,29.7,Austria,0.002497918401332223,0.91007493755204,0.008159452739735437,0.48716877979093126,B,A,B_A
Green Spotty Plate,16,27.04,Austria,0.006661115736885929,0.5886761032472936,0.007428673470789435,0.4945974532617207,A,A,A_A
Chocolate This Way Metal Sign,12,25.200000000000003,Austria,0.004995836802664446,0.8384679433805167,0.006923172021593705,0.5015206252833144,B,A,B_A
Childs Garden Brush Pink,12,25.200000000000003,Austria,0.004995836802664446,0.8484596169858456,0.006923172021593705,0.5084437973049082,B,A,B_A
Red Retrospot Shopper Bag,20,25.0,Austria,0.00832639467110741,0.5528726061615319,0.006868226211898516,0.5153120235168067,A,A,A_A
Spaceboy Lunch Box,12,23.4,Austria,0.004995836802664446,0.7385512073272273,0.006428659734337011,0.5217406832511438,A,A,A_A
Boxes Christmas Pannetone,12,23.4,Austria,0.004995836802664446,0.6786011656952537,0.006428659734337011,0.5281693429854808,A,A,A_A
3D Traditional Christmas Stickers,18,22.5,Austria,0.00749375520399667,0.5603663613655285,0.0061814035907086645,0.5343507465761894,A,A,A_A
Red Spotty Tablecloth,2,21.3,Austria,0.0008326394671107411,0.9987510407993336,0.005851728732537536,0.540202475308727,C,A,C_A
Ivory Wire Kitchen Organiser,2,20.8,Austria,0.0008326394671107411,0.9954204829308906,0.0057143642082995655,0.5459168395170265,C,A,C_A
Colour Spaceboy Pen,24,20.4,Austria,0.009991673605328892,0.5362198168193171,0.005604472588909189,0.5515213121059357,A,A,A_A
Felt Toadstool Small,24,20.4,Austria,0.009991673605328892,0.4962531223980014,0.005604472588909189,0.5571257846948449,A,A,A_A
Tea Bag Plate Red Retrospot,24,20.4,Austria,0.009991673605328892,0.446294754371357,0.005604472588909189,0.562730257283754,A,A,A_A
3D Kit Cards For Kids,24,20.4,Austria,0.009991673605328892,0.38634471273938376,0.005604472588909189,0.5683347298726632,A,A,A_A
Magic Drawing Slate Spaceboy,48,20.16,Austria,0.019983347210657785,0.20482930890924228,0.005538537617274963,0.5738732674899382,A,A,A_A
Pink Polkadot Bowl,16,20.0,Austria,0.006661115736885929,0.5820149875104077,0.005494580969518813,0.579367848459457,A,A,A_A
Blue Polkadot Bowl,16,20.0,Austria,0.006661115736885929,0.5953372189841795,0.005494580969518813,0.5848624294289758,A,A,A_A
Large Cake Stand Hanging Strawbery,2,19.9,Austria,0.0008326394671107411,0.9962531223980013,0.005467108064671219,0.590329537493647,C,A,C_A
Ribbons Rustic Charm,12,19.8,Austria,0.004995836802664446,0.7735220649458786,0.005439635159823625,0.5957691726534706,A,A,A_A
Drawer Knob Crackle Glaze Ivory,12,19.8,Austria,0.004995836802664446,0.8234804329725233,0.005439635159823625,0.6012088078132942,B,A,B_A
Plasters In Tin Spaceboy,12,19.8,Austria,0.004995836802664446,0.6536219816819314,0.005439635159823625,0.6066484429731178,A,A,A_A
Travel Sewing Kit,12,19.8,Austria,0.004995836802664446,0.7035803497085761,0.005439635159823625,0.6120880781329414,A,A,A_A
Drawer Knob Crackle Glaze Pink,12,19.8,Austria,0.004995836802664446,0.8184845961698588,0.005439635159823625,0.617527713292765,B,A,B_A
Regency Cake Tins,4,19.8,Austria,0.0016652789342214821,0.9808492922564522,0.005439635159823625,0.6229673484525886,C,A,C_A
Choc Truffle Gold Trinket Pot,12,19.8,Austria,0.004995836802664446,0.8284762697751877,0.005439635159823625,0.6284069836124122,B,A,B_A
Plasters In Tin Vintage Paisley,12,19.8,Austria,0.004995836802664446,0.6436303080766025,0.005439635159823625,0.6338466187722358,A,A,A_A
Memo Board Cottage,4,19.8,Austria,0.0016652789342214821,0.9858451290591168,0.005439635159823625,0.6392862539320594,C,A,C_A
Hot Water Bottle Babushka,4,18.6,Austria,0.0016652789342214821,0.9841798501248953,0.005109960301652497,0.6443962142337119,C,A,C_A
Doctor S Bag Soft Toy,2,17.9,Austria,0.0008326394671107411,0.9970857618651121,0.0049176499677193375,0.6493138642014312,C,A,C_A
Ceramic Cake Spotted Plate,12,17.88,Austria,0.004995836802664446,0.6935886761032471,0.0049121553867498184,0.654226019588181,A,A,A_A
Ceramic Cake Spotted Mug,12,17.88,Austria,0.004995836802664446,0.6885928393005827,0.0049121553867498184,0.6591381749749309,A,A,A_A
Measuring Tape Babushka Red,6,17.700000000000003,Austria,0.002497918401332223,0.9475437135720227,0.00486270415802415,0.664000879132955,B,A,B_A
Five Cats Hanging Decoration,6,17.700000000000003,Austria,0.002497918401332223,0.937552039966694,0.00486270415802415,0.6688635832909792,B,A,B_A
Recipe Box Pantry Yellow,6,17.700000000000003,Austria,0.002497918401332223,0.9600333055786836,0.00486270415802415,0.6737262874490033,C,A,C_A
Recipe Box Retrospot,6,17.700000000000003,Austria,0.002497918401332223,0.9550374687760192,0.00486270415802415,0.6785889916070275,C,A,C_A
Make Your Own Playtime Card Kit,6,17.700000000000003,Austria,0.002497918401332223,0.9425478767693584,0.00486270415802415,0.6834516957650516,B,A,B_A
T-Lights Santa,6,17.700000000000003,Austria,0.002497918401332223,0.9150707743547044,0.00486270415802415,0.6883143999230757,B,A,B_A
Recipe Box Blue Sketchbook,6,17.700000000000003,Austria,0.002497918401332223,0.9700249791840123,0.00486270415802415,0.6931771040810999,C,A,C_A
Pencil Case Life Is Beautiful,6,17.700000000000003,Austria,0.002497918401332223,0.9450457951706905,0.00486270415802415,0.698039808239124,B,A,B_A
Ceramic Cake Bowl + Hanging Cakes,6,17.700000000000003,Austria,0.002497918401332223,0.9225645295587009,0.00486270415802415,0.7029025123971482,B,A,B_A
Make Your Own Monsoon Card Kit,6,17.700000000000003,Austria,0.002497918401332223,0.9525395503746871,0.00486270415802415,0.7077652165551723,C,A,C_A
Love Heart Trinket Pot,12,17.4,Austria,0.004995836802664446,0.7185678601165695,0.004780285443481367,0.7125455019986537,A,A,A_A
