Description,ADI,average,sd,cv_squared,demand_pattern,product_mix
POLKADOT PEN,30.22222222222222,48.0,0.0,0.0,intermittent,A_A
POLKADOT RAIN HAT ,109.66666666666667,24.0,0.0,0.0,intermittent,A_B
POLYESTER FILLER PAD 40x40cm,44.0,8.5,4.725815626252608,0.30911188004613604,intermittent,B_B
POLYESTER FILLER PAD 60x40cm,66.0,4.5,2.1213203435596424,0.22222222222222215,intermittent,C_C
POMPOM CURTAIN,125.75,17.2,13.0843417870369,0.578691184424013,lumpy,A_A
POPART WOODEN PENCILS ASST,85.5,128.57142857142858,48.795003647426654,0.14403292181069952,intermittent,A_B
POPCORN HOLDER,16.0,12.0,0.0,0.0,intermittent,B_C
"POPCORN HOLDER , LARGE",16.0,16.8,6.572670690061994,0.15306122448979592,intermittent,A_B
POPPY'S PLAYHOUSE BATHROOM,45.5,12.666666666666666,17.86057109949175,1.9882271468144042,lumpy,A_A
POPPY'S PLAYHOUSE BEDROOM ,26.0,11.2,13.769531582446804,1.5114795918367347,lumpy,A_A
POPPY'S PLAYHOUSE KITCHEN,26.0,10.8,13.831640745561812,1.6402116402116398,lumpy,A_A
POPPY'S PLAYHOUSE LIVINGROOM ,36.4,12.545454545454545,15.9772565627747,1.6219281663516065,lumpy,A_A
POTTING SHED SEED ENVELOPES,278.0,12.0,0.0,0.0,intermittent,B_B
POTTING SHED TWINE,120.5,19.2,29.516097302997224,2.3632812500000004,lumpy,A_A
PRETTY HANGING QUILTED HEARTS,18.5,12.0,0.0,0.0,intermittent,B_C
PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,82.0,12.0,0.0,0.0,intermittent,B_C
QUEENS GUARD COFFEE MUG,177.0,6.0,0.0,0.0,intermittent,C_C
RABBIT  DESIGN  COTTON TOTE BAG,79.55555555555556,7.2,2.5298221281347035,0.1234567901234568,intermittent,B_A
RABBIT NIGHT LIGHT,11.882352941176471,23.333333333333332,18.29175320449403,0.6145498199279712,lumpy,A_A
RAIN PONCHO RETROSPOT,23.764705882352942,24.0,0.0,0.0,intermittent,A_A
RAIN PONCHO WITH RED SPOTS,36.75,28.8,10.73312629199899,0.1388888888888889,intermittent,A_B
RAINY LADIES BIRTHDAY CARD,93.83333333333333,13.714285714285714,4.535573676110727,0.10937500000000001,intermittent,A_B
RECIPE BOX BLUE SKETCHBOOK DESIGN,36.9,6.0,0.0,0.0,intermittent,B_A
RECIPE BOX PANTRY YELLOW DESIGN,30.1875,10.941176470588236,10.656398243750642,0.948621227887617,lumpy,A_A
RECIPE BOX RETRO SPOT DESIGN,18.666666666666668,6.0,0.0,0.0,intermittent,B_B
RECIPE BOX RETROSPOT ,41.125,6.0,0.0,0.0,intermittent,B_A
RECYCLED ACAPULCO MAT BLUE,13.2,4.0,2.449489742783178,0.37499999999999994,intermittent,B_A
RECYCLED ACAPULCO MAT GREEN,21.22222222222222,5.3,3.6530048514126623,0.47506032198093445,intermittent,B_A
RECYCLED ACAPULCO MAT LAVENDER,27.285714285714285,4.25,2.9154759474226504,0.4705882352941177,intermittent,B_A
RECYCLED ACAPULCO MAT PINK,15.75,4.222222222222222,2.6822461565718467,0.4035664819944597,intermittent,B_A
RECYCLED ACAPULCO MAT RED,38.333333333333336,3.4285714285714284,1.9880595947760098,0.3362268518518519,intermittent,B_A
RECYCLED ACAPULCO MAT TURQUOISE,28.666666666666668,5.3,4.001388647846034,0.5699932755824534,lumpy,B_A
RECYCLED PENCIL WITH RABBIT ERASER,78.0,54.0,13.416407864998739,0.061728395061728406,intermittent,A_B
RECYCLING BAG RETROSPOT ,49.69230769230769,6.785714285714286,3.5986871843145036,0.2812529298955892,intermittent,A_A
RED  EGG  SPOON,72.0,24.0,0.0,0.0,intermittent,B_C
RED  HARMONICA IN BOX ,17.71875,15.272727272727273,14.78020789618825,0.9365433673469389,lumpy,A_A
RED  SPOTTY COFFEE  MUG,41.0,6.0,0.0,0.0,intermittent,B_B
RED 3 PIECE MINI DOTS CUTLERY SET,16.0,6.631578947368421,1.8918106058538346,0.08138070042831946,intermittent,A_A
RED 3 PIECE RETROSPOT CUTLERY SET,16.125,7.333333333333333,2.6457513110645907,0.13016528925619839,intermittent,B_A
RED AND WHITE SPOT TAPE,36.0,14.0,4.898979485566356,0.1224489795918367,intermittent,A_B
RED APPLES CHOPPING BOARD   ,27.0,6.0,5.196152422706632,0.7500000000000001,lumpy,C_B
RED BABY BUNTING ,76.5,6.428571428571429,2.439750182371333,0.14403292181069957,intermittent,B_B
RED COAT RACK PARIS FASHION,91.5,5.4,2.5099800796022267,0.21604938271604937,intermittent,B_B
RED DAISY PAPER LAMPSHADE,168.66666666666666,15.0,6.0,0.16000000000000003,intermittent,B_B
RED DINER WALL CLOCK,233.0,7.0,5.773502691896257,0.6802721088435373,lumpy,B_A
RED GINGHAM ROSE JEWELLERY BOX,23.129032258064516,11.3125,9.039117499031104,0.638461742965426,lumpy,A_A
RED GINGHAM TEDDY BEAR ,81.4,6.0,0.0,0.0,intermittent,B_B
RED HANGING HEART T-LIGHT HOLDER,213.0,6.0,0.0,0.0,intermittent,C_C
RED HEART SHAPE LOVE BUCKET ,69.0,15.0,13.223355960464154,0.7771428571428571,lumpy,A_A
RED KITCHEN SCALES,14.175,6.829268292682927,7.628572733560288,1.2477806122448973,lumpy,A_A
RED METAL BEACH SPADE ,77.83333333333333,14.857142857142858,7.559289460184544,0.25887573964497035,intermittent,A_B
RED METAL BOX TOP SECRET,33.0,2.6666666666666665,1.1547005383792515,0.18749999999999997,intermittent,C_B
RED PAPER PARASOL,133.0,7.5,3.0,0.16000000000000003,intermittent,B_B
RED POLKA DOT TISSUE BOX,219.0,12.0,0.0,0.0,intermittent,B_C
RED POLKADOT BEAKER ,41.25,39.6,18.782971010998235,0.22497704315886138,intermittent,A_B
RED POLKADOT COFFEE  MUG,89.0,27.0,29.698484809834994,1.2098765432098764,lumpy,B_C
RED POLKADOT PUDDING BOWL,83.0,6.0,0.0,0.0,intermittent,C_C
RED REFECTORY CLOCK ,18.333333333333332,2.5,1.0,0.16000000000000003,intermittent,C_B
RED RETROSPOT APRON ,38.5,3.0,0.0,0.0,intermittent,C_B
RED RETROSPOT BOWL,19.61904761904762,11.272727272727273,5.873117272241929,0.27144343689609024,intermittent,A_A
RED RETROSPOT BUTTER DISH,39.083333333333336,6.461538461538462,5.173898991015458,0.641156462585034,lumpy,A_A
RED RETROSPOT CAKE STAND,19.214285714285715,3.2758620689655173,4.832158285340133,2.1758607043925613,lumpy,A_A
RED RETROSPOT CHARLOTTE BAG,13.933333333333334,20.322580645161292,18.88277362531644,0.8633240950701265,lumpy,A_A
RED RETROSPOT CHILDRENS UMBRELLA,15.076923076923077,6.962962962962963,2.5642734985758784,0.13562523940523033,intermittent,A_A
RED RETROSPOT CUP,12.294117647058824,13.428571428571429,8.671405728653479,0.4169839959523873,intermittent,A_A
RED RETROSPOT JUMBO BAG ,23.5,13.333333333333334,5.773502691896257,0.18749999999999997,intermittent,B_B
RED RETROSPOT LUGGAGE TAG,49.0,30.0,14.142135623730951,0.2222222222222222,intermittent,B_B
RED RETROSPOT MINI CASES,12.903225806451612,3.8125,3.1153884446871665,0.667735867049267,lumpy,A_A
RED RETROSPOT MUG,41.333333333333336,7.714285714285714,2.9277002188455996,0.1440329218106996,intermittent,B_A
RED RETROSPOT OVEN GLOVE ,18.727272727272727,14.347826086956522,9.920633665850978,0.4780866516403708,intermittent,A_A
RED RETROSPOT OVEN GLOVE DOUBLE,52.666666666666664,6.0,0.0,0.0,intermittent,B_B
RED RETROSPOT PEG BAG,45.0,17.333333333333332,14.832396974191326,0.7322485207100594,lumpy,A_A
RED RETROSPOT PICNIC BAG,26.157894736842106,9.75,10.192231303663021,1.0927713761721858,lumpy,A_A
RED RETROSPOT PLATE ,16.72,13.23076923076923,7.819502246602106,0.3492915089237425,intermittent,A_A
RED RETROSPOT PUDDING BOWL,52.72727272727273,4.333333333333333,1.1547005383792515,0.0710059171597633,intermittent,B_A
RED RETROSPOT PURSE ,35.375,6.666666666666667,2.0,0.09,intermittent,B_A
RED RETROSPOT ROUND CAKE TINS,32.0,4.785714285714286,6.015090912140787,1.579759069177648,lumpy,B_A
RED RETROSPOT SHOPPER BAG,29.846153846153847,30.714285714285715,77.50576015460307,6.3677663601946985,lumpy,A_A
RED RETROSPOT SHOPPING BAG,31.0,12.0,15.874507866387544,1.7500000000000002,lumpy,A_A
RED RETROSPOT SMALL MILK JUG,59.0,6.0,0.0,0.0,intermittent,B_A
RED RETROSPOT STORAGE JAR,38.0,4.0,0.0,0.0,intermittent,B_B
RED RETROSPOT SUGAR JAM BOWL,42.833333333333336,9.23076923076923,6.7596085457892965,0.53625,lumpy,A_A
RED RETROSPOT TAPE,24.466666666666665,18.0,9.797958971132712,0.2962962962962963,intermittent,A_B
RED RETROSPOT TEA CUP AND SAUCER ,39.75,4.8,1.7888543819998317,0.1388888888888889,intermittent,C_B
RED RETROSPOT TISSUE BOX,90.75,31.2,10.73312629199899,0.1183431952662722,intermittent,A_B
RED RETROSPOT TRADITIONAL TEAPOT ,26.333333333333332,4.0,1.8856180831641267,0.2222222222222222,intermittent,B_A
RED RETROSPOT UMBRELLA,25.25,13.941176470588236,14.068895604467743,1.0184065053677296,lumpy,A_A
RED RETROSPOT WRAP ,37.3,34.09090909090909,30.15113445777636,0.782222222222222,lumpy,A_A
RED ROCKING HORSE HAND PAINTED,27.666666666666668,96.0,58.787753826796276,0.37500000000000006,intermittent,A_A
RED SPOT CERAMIC DRAWER KNOB,21.90909090909091,12.705882352941176,2.865990883327355,0.050879161990273127,intermittent,A_A
RED SPOT HEART HOT WATER BOTTLE,37.285714285714285,12.375,10.927520957916956,0.7797455070182344,lumpy,A_A
RED SPOT PAPER GIFT BAG,38.5,13.333333333333334,5.773502691896258,0.18750000000000003,intermittent,B_C
RED SPOTS  WRAP ,19.75,26.923076923076923,6.933752452815364,0.06632653061224489,intermittent,A_A
RED SPOTTY APRON ,62.0,3.6,1.3416407864998738,0.1388888888888889,intermittent,C_B
RED SPOTTY BEAKER ,78.5,6.0,0.0,0.0,intermittent,C_C
RED SPOTTY BIG BOWL,51.666666666666664,5.0,1.1547005383792515,0.05333333333333333,intermittent,C_B
RED SPOTTY BISCUIT TIN,33.75,15.142857142857142,26.401298669356613,3.0397294410822355,lumpy,A_A
RED SPOTTY BOWL,10.964285714285714,11.03448275862069,7.830721361684054,0.5036160714285713,lumpy,A_A
RED SPOTTY CHARLOTTE BAG,9.296296296296296,15.357142857142858,6.929348671835832,0.20359353404242533,intermittent,A_A
RED SPOTTY CHILDS APRON,16.3,10.181818181818182,5.173358325462906,0.25816326530612244,intermittent,A_A
RED SPOTTY CHILDS UMBRELLA,13.363636363636363,8.869565217391305,5.387733102538555,0.3689839572192514,intermittent,A_A
RED SPOTTY COIR DOORMAT,4.666666666666667,12.25,18.625699092025155,2.3118145217270585,lumpy,B_A
RED SPOTTY CUP,7.487804878048781,13.142857142857142,11.426480644989235,0.7558670293697267,lumpy,A_A
RED SPOTTY LUGGAGE TAG,18.923076923076923,13.5,6.309333745150299,0.21842355175688505,intermittent,A_A
RED SPOTTY OVEN GLOVE ,24.9,12.909090909090908,12.533591228810243,0.9426701051378694,lumpy,A_A
RED SPOTTY PEG BAG,33.8,7.0,2.449489742783178,0.1224489795918367,intermittent,B_B
RED SPOTTY PLATE ,12.875,13.76,10.95931871361841,0.6343519019289707,lumpy,A_A
RED SPOTTY PUDDING BOWL,47.0,7.5,3.0,0.16000000000000003,intermittent,B_B
RED SPOTTY PURSE ,18.8125,9.176470588235293,4.798896932077818,0.27348372781065106,intermittent,A_A
RED SPOTTY ROUND CAKE TINS,26.181818181818183,5.083333333333333,9.820741809912818,3.7324277442525227,lumpy,B_A
RED SPOTTY SHOPPER BAG,23.76923076923077,13.642857142857142,12.074175511632843,0.7832570379101448,lumpy,A_A
RED SPOTTY SHOPPING BAG,56.4,7.0,2.449489742783178,0.1224489795918367,intermittent,B_B
RED SPOTTY TABLECLOTH ,38.666666666666664,2.0,0.0,0.0,intermittent,C_B
RED SPOTTY WASHBAG,24.0,8.0,4.242640687119285,0.28124999999999994,intermittent,B_A
RED STRIPE CERAMIC DRAWER KNOB,18.81578947368421,13.23076923076923,3.688256887256738,0.07770914576869432,intermittent,A_A
RED TEA TOWEL CLASSIC DESIGN,135.33333333333334,9.5,5.0,0.27700831024930744,intermittent,B_B
RED TOADSTOOL LED NIGHT LIGHT,8.044444444444444,19.076923076923077,12.538146920702765,0.4319664845646896,intermittent,A_A
RED VINTAGE SPOT BEAKER,9.076923076923077,9.714285714285714,4.6314737881747154,0.22730902315677404,intermittent,A_B
RED WOOLLY HOTTIE WHITE HEART.,115.0,14.666666666666666,8.547904226573124,0.3396694214876034,intermittent,A_A
RED/WHITE DOT MINI CASES,12.6875,6.588235294117647,9.3745588131483,2.0247130102040813,lumpy,A_A
RED/WHITE DOTS RUFFLED UMBRELLA,46.166666666666664,10.285714285714286,3.401680257083045,0.10937499999999997,intermittent,B_A
RED/WHITE SPOT PICNIC BAG,16.666666666666668,12.142857142857142,16.797108594721212,1.9134948096885818,lumpy,A_A
REGENCY CAKESTAND 3 TIER,7.8354430379746836,14.375,17.35655495770978,1.4578449905482038,lumpy,A_A
REGENCY MILK JUG PINK ,50.5,4.4,0.894427190999916,0.041322314049586785,intermittent,C_B
REGENCY SUGAR BOWL GREEN,28.857142857142858,5.75,2.9154759474226504,0.2570888468809074,intermittent,B_A
REGENCY TEA PLATE GREEN ,98.0,12.0,0.0,0.0,intermittent,B_B
REGENCY TEA PLATE PINK,98.0,12.0,0.0,0.0,intermittent,B_B
REGENCY TEA PLATE ROSES ,66.0,12.0,0.0,0.0,intermittent,B_B
REGENCY TEA SPOON,94.0,12.666666666666666,11.015141094572204,0.7562326869806095,lumpy,B_B
REGENCY TEAPOT ROSES ,67.33333333333333,2.0,0.0,0.0,intermittent,C_B
REINDEER HEART DECORATION SILVER,118.0,6.5,7.7781745930520225,1.4319526627218935,lumpy,C_C
RETRO COFFEE MUGS ASSORTED,60.5,26.4,26.015380066414558,0.9710743801652894,lumpy,A_A
RETRO PINK BALL ASHTRAY ,213.0,12.0,0.0,0.0,intermittent,C_C
RETRO PLASTIC ELEPHANT TRAY,53.583333333333336,13.846153846153847,4.506405697192864,0.10592592592592591,intermittent,A_A
RETRO PLASTIC POLKA TRAY,36.0,14.0,1.7320508075688772,0.015306122448979591,intermittent,B_C
RETRO RED SPOTTY WASHING UP GLOVES,26.90909090909091,5.666666666666667,1.1547005383792515,0.04152249134948096,intermittent,B_A
RETRO SPORT PARTY BAG + STICKER SET,11.761904761904763,18.90909090909091,31.281987957333698,2.736827275288813,lumpy,A_A
RETRO SPOT  CIGAR BOX MATCHES ,116.0,36.0,12.0,0.1111111111111111,intermittent,A_B
RETRO SPOT CAKE STAND,22.333333333333332,5.857142857142857,8.474050024015895,2.093198492960539,lumpy,B_A
RETRO SPOT CANDLE  SMALL,34.0,12.0,0.0,0.0,intermittent,B_B
RETRO SPOT LAMP,33.44444444444444,2.7,3.3349995835415362,1.5256820606614843,lumpy,B_A
RETRO SPOT LARGE MILK JUG,28.09090909090909,3.0833333333333335,1.0836246694508318,0.12351417756823165,intermittent,B_A
RETRO SPOT MUG,37.0,6.0,0.0,0.0,intermittent,C_B
RETRO SPOT PADDED SEAT CUSHION,53.5,17.0,16.64331697709324,0.9584775086505191,lumpy,B_A
RETRO SPOT PARTY BAG + STICKER SET,8.0,8.0,0.0,0.0,intermittent,C_B
RETRO SPOT SMALL MILK JUG,27.75,6.2,3.8987177379235853,0.3954214360041623,intermittent,B_B
RETRO SPOT STORAGE JAR,12.333333333333334,4.8,1.6865480854231356,0.1234567901234568,intermittent,B_A
RETRO SPOT SUGAR JAM BOWL,28.75,6.2,3.8987177379235853,0.3954214360041623,intermittent,B_B
RETRO SPOT TEA SET CERAMIC 11 PC ,16.444444444444443,4.421052631578948,1.8353258709644942,0.17233560090702948,intermittent,A_A
RETRO SPOT TRADITIONAL TEAPOT ,12.666666666666666,5.0,3.018461712712472,0.36444444444444435,intermittent,B_A
RETRO SPOTS BUTTER DISH,16.428571428571427,2.75,0.7071067811865476,0.06611570247933886,intermittent,C_B
RETRO SPOTS PUDDING BOWL,24.0,3.4,1.3416407864998738,0.15570934256055363,intermittent,C_B
RETROSPOT BABUSHKA DOORSTOP,152.0,5.333333333333333,2.309401076758503,0.18749999999999997,intermittent,C_B
RETROSPOT CANDLE  LARGE,30.0,12.0,0.0,0.0,intermittent,C_B
RETROSPOT CANDLE  SMALL,341.0,12.0,0.0,0.0,intermittent,C_B
RETROSPOT CHILDRENS APRON,23.285714285714285,8.0,0.0,0.0,intermittent,A_A
RETROSPOT CIGAR BOX MATCHES ,131.66666666666666,24.0,0.0,0.0,intermittent,A_B
RETROSPOT HEART HOT WATER BOTTLE,48.0,12.0,9.12414379544733,0.5781249999999999,lumpy,A_A
RETROSPOT LAMP,68.5,3.4,1.51657508881031,0.19896193771626294,intermittent,C_A
RETROSPOT LARGE MILK JUG,65.16666666666667,3.857142857142857,1.4638501094227998,0.1440329218106996,intermittent,B_B
RETROSPOT PADDED SEAT CUSHION,43.25,15.384615384615385,14.355826120072074,0.8707291666666667,lumpy,A_A
RETROSPOT PARTY BAG + STICKER SET,11.527777777777779,13.91891891891892,12.702533383319814,0.8328555419402812,lumpy,A_A
RETROSPOT RED WASHING UP GLOVES,37.4,6.0,0.0,0.0,intermittent,B_B
RETROSPOT TEA SET CERAMIC 11 PC ,14.592592592592593,3.9642857142857144,2.5888957013330898,0.4264805345886426,intermittent,A_A
REVOLVER WOODEN RULER ,40.666666666666664,12.0,0.0,0.0,intermittent,A_A
RIBBON REEL CHRISTMAS PRESENT ,76.6,13.333333333333334,5.163977794943222,0.14999999999999997,intermittent,B_B
RIBBON REEL CHRISTMAS SOCK BAUBLE,58.285714285714285,15.25,7.4017372478165075,0.23557415441317617,intermittent,A_A
RIBBON REEL FLORA + FAUNA ,146.0,15.0,7.0710678118654755,0.2222222222222222,intermittent,B_B
RIBBON REEL HEARTS DESIGN ,67.1,13.636363636363637,9.244162777371754,0.4595555555555555,intermittent,A_A
RIBBON REEL LACE DESIGN ,41.8235294117647,13.277777777777779,8.144327188876753,0.37623538062132283,intermittent,A_A
RIBBON REEL MAKING SNOWMEN ,183.5,13.333333333333334,5.773502691896258,0.18750000000000003,intermittent,B_B
RIBBON REEL POLKADOTS ,44.875,11.11111111111111,3.3333333333333335,0.09000000000000002,intermittent,A_A
RIBBON REEL SNOWY VILLAGE,353.0,15.0,7.0710678118654755,0.2222222222222222,intermittent,B_B
RIBBON REEL SOCKS AND MITTENS,191.5,14.0,5.291502622129181,0.14285714285714288,intermittent,B_B
RIBBON REEL SPOTS DESIGN ,21.666666666666668,16.153846153846153,8.69718492622904,0.2898715041572184,intermittent,A_A
RIBBON REEL STRIPES DESIGN ,55.166666666666664,13.846153846153847,8.69718492622904,0.39454732510288065,intermittent,A_A
RIBBONS PURSE ,511.0,6.0,0.0,0.0,intermittent,C_C
RIDGED GLASS POSY VASE ,17.0,9.0,4.242640687119285,0.22222222222222215,intermittent,C_C
RIDGED GLASS T-LIGHT HOLDER,41.0,12.0,0.0,0.0,intermittent,C_C
RING OF ROSES BIRTHDAY CARD,53.61538461538461,12.0,0.0,0.0,intermittent,A_B
ROBIN CHRISTMAS CARD,309.0,12.0,0.0,0.0,intermittent,C_C
ROBOT BIRTHDAY CARD,32.095238095238095,14.727272727272727,6.340961457680705,0.18538114834411132,intermittent,A_B
ROBOT MUG IN DISPLAY BOX,197.0,24.0,16.97056274847714,0.4999999999999999,lumpy,B_B
ROCKING HORSE GREEN CHRISTMAS ,67.16666666666667,18.857142857142858,9.441549509633319,0.25068870523415987,intermittent,A_B
ROCKING HORSE RED CHRISTMAS ,50.666666666666664,18.0,8.485281374238571,0.22222222222222227,intermittent,A_A
ROLL WRAP 50'S CHRISTMAS,11.666666666666666,12.0,0.0,0.0,intermittent,B_B
ROLL WRAP VINTAGE CHRISTMAS,9.666666666666666,9.25,5.5,0.35354273192111035,intermittent,B_B
ROLL WRAP VINTAGE SPOT ,17.5,8.333333333333334,6.3508529610858835,0.5808,lumpy,B_C
ROMANTIC IMAGES GIFT WRAP SET,272.0,8.0,3.4641016151377544,0.18749999999999997,intermittent,C_C
ROMANTIC PINKS RIBBONS ,34.0,15.318181818181818,9.47872989098858,0.38290043099454135,intermittent,A_A
ROSE CARAVAN DOORSTOP,221.0,2.6666666666666665,1.1547005383792515,0.18749999999999997,intermittent,C_B
ROSE COTTAGE KEEPSAKE BOX ,14.266666666666667,4.25,2.5166114784235836,0.3506343713956171,intermittent,B_A
ROSE DU SUD CUSHION COVER ,210.5,4.0,1.7320508075688772,0.18749999999999997,intermittent,C_B
ROSE DU SUD DRAWSTRING BAG,54.8,8.666666666666666,10.819735055289785,1.5585798816568044,lumpy,B_A
ROSE DU SUD OVEN GLOVE,115.0,6.166666666666667,0.40824829046386296,0.004382761139517894,intermittent,B_B
ROSE DU SUD WASHBAG ,160.0,3.5,3.5355339059327378,1.0204081632653064,lumpy,C_B
ROSES REGENCY TEACUP AND SAUCER ,131.33333333333334,6.0,0.0,0.0,intermittent,C_B
ROTATING LEAVES T-LIGHT HOLDER,102.0,16.0,6.196773353931867,0.15000000000000002,intermittent,A_B
ROTATING SILVER ANGELS T-LIGHT HLDR,85.0,18.857142857142858,21.19299075503165,1.2630853994490354,lumpy,A_A
ROUND BLUE CLOCK W/SUCKER,218.0,10.0,0.0,0.0,intermittent,C_C
ROUND CAKE TIN VINTAGE GREEN,8.5,2.6666666666666665,1.1547005383792515,0.18749999999999997,intermittent,C_B
ROUND CAKE TIN VINTAGE RED,95.0,2.8,1.0954451150103321,0.15306122448979592,intermittent,C_B
ROUND CONTAINER SET OF 5 RETROSPOT,18.88235294117647,16.82857142857143,16.74108316526199,0.9896294409796973,lumpy,A_A
ROUND PURPLE CLOCK W/SUCKER,103.33333333333333,10.0,0.0,0.0,intermittent,B_C
"ROUND SNACK BOXES ,SET 4, FRUITS ",12.0,12.0,8.48528137423857,0.4999999999999999,lumpy,C_B
ROUND SNACK BOXES SET OF 4 FRUITS ,6.0,13.469565217391304,12.240514938092135,0.8258329781825587,lumpy,A_A
ROUND SNACK BOXES SET OF 4 SKULLS,28.772727272727273,10.521739130434783,12.093836015310336,1.321152926712656,lumpy,A_A
ROUND SNACK BOXES SET OF4 WOODLAND ,4.2875,16.385093167701864,19.666297984051692,1.4406132347345413,lumpy,A_A
ROUND STORAGE TIN VINTAGE LEAF,18.666666666666668,8.4,4.1952353926806065,0.2494331065759637,intermittent,A_A
S/16 VINTAGE IVORY CUTLERY,31.833333333333332,4.0,0.816496580927726,0.041666666666666664,intermittent,B_A
S/16 VINTAGE PISTACHIO CUTLERY,53.666666666666664,2.75,1.2583057392117916,0.20936639118457298,intermittent,C_A
S/16 VINTAGE RED CUTLERY,161.0,2.0,1.4142135623730951,0.5000000000000001,lumpy,C_B
S/16 VINTAGE ROSE CUTLERY,23.875,3.6666666666666665,2.692582403567252,0.5392561983471075,lumpy,B_A
S/16 VINTAGE SKY BLUE CUTLERY,53.666666666666664,1.5,1.0,0.4444444444444444,intermittent,C_B
S/6 WOODEN SKITTLES IN COTTON BAG,202.5,5.666666666666667,0.5773502691896258,0.010380622837370243,intermittent,C_B
SALLE DE BAIN HOOK,61.857142857142854,11.0,2.8284271247461903,0.06611570247933886,intermittent,A_B
SALT AND PEPPER SHAKERS TOADSTOOLS,18.0,18.0,8.48528137423857,0.22222222222222215,intermittent,B_B
SANDALWOOD FAN,168.66666666666666,15.25,17.03672503740082,1.2480515990325183,lumpy,B_B
SANDWICH BATH SPONGE,248.0,10.0,0.0,0.0,intermittent,C_C
SAVE THE PLANET COTTON TOTE BAG,16.068181818181817,8.4,4.682656588654855,0.31076066790352497,intermittent,A_A
SAVE THE PLANET MUG,39.86666666666667,16.5,8.62554346113913,0.27327823691460057,intermittent,A_A
SCALLOP SHELL SOAP DISH,20.0,9.5,12.020815280171307,1.601108033240997,lumpy,C_B
SCANDINAVIAN PAISLEY PICNIC BAG,77.0,12.0,16.87206764645835,1.9768518518518516,lumpy,A_A
SCANDINAVIAN REDS RIBBONS,19.13157894736842,16.28205128205128,9.259273354315257,0.3233966931091756,intermittent,A_A
SCOTTIE DOG HOT WATER BOTTLE,54.90909090909091,4.25,2.70100991213556,0.403900597672224,intermittent,B_A
SCOTTIE DOGS BABY BIB,109.0,48.0,0.0,0.0,intermittent,A_C
SCOTTIES DES CHILD'S APRON,91.0,8.0,0.0,0.0,intermittent,C_C
SCOTTIES DESIGN WASHBAG,99.0,6.0,0.0,0.0,intermittent,C_B
SET 10 LIGHTS NIGHT OWL,46.72727272727273,7.166666666666667,13.002330793384933,3.2916072569939523,lumpy,A_A
SET 10 NIGHT OWL LIGHTS,67.0,2.6666666666666665,1.1547005383792517,0.18750000000000008,intermittent,C_B
SET 12 COLOUR PENCILS DOLLY GIRL ,16.666666666666668,16.0,0.0,0.0,intermittent,B_B
SET 12 COLOUR PENCILS SPACEBOY ,10.0,16.0,0.0,0.0,intermittent,B_C
SET 12 COLOURING PENCILS DOILY,47.0,16.0,0.0,0.0,intermittent,B_C
SET 12 KIDS  WHITE CHALK STICKS,121.0,20.2,8.497058314499201,0.17694343691794923,intermittent,A_B
SET 12 KIDS COLOUR  CHALK STICKS,53.23076923076923,24.0,0.0,0.0,intermittent,A_A
SET 12 LAVENDER  BOTANICAL T-LIGHTS,57.0,12.0,8.48528137423857,0.4999999999999999,lumpy,B_A
SET 12 RETRO WHITE CHALK STICKS,98.14285714285714,27.75,8.447315719040153,0.09266409266409266,intermittent,A_B
SET 12 WILDFLOWER BOTANICAL T-LIGHT,86.0,6.0,0.0,0.0,intermittent,C_B
SET 2 PANTRY DESIGN TEA TOWELS,14.4,13.047619047619047,20.6748063847674,2.5108476743566506,lumpy,A_A
SET 2 TEA TOWELS I LOVE LONDON ,55.5,4.333333333333333,2.886751345948129,0.4437869822485208,intermittent,C_B
SET 20 NAPKINS FAIRY CAKES DESIGN ,114.0,15.0,6.0,0.16000000000000003,intermittent,B_B
SET 3 PAPER VINTAGE CHICK PAPER EGG,10.5,13.714285714285714,5.707138387268051,0.17317708333333337,intermittent,A_A
"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",33.333333333333336,7.428571428571429,5.855400437691199,0.6213017751479291,lumpy,B_A
"SET 3 RETROSPOT TEA,COFFEE,SUGAR",32.916666666666664,12.923076923076923,20.076775714165937,2.4135487528344677,lumpy,A_A
SET 3 SONG BIRD PAPER EGGS ASSORTED,1.0,6.0,0.0,0.0,smooth,C_C
SET 4 NURSERY DES ROUND BOXES,26.5,4.333333333333333,2.8867513459481287,0.4437869822485207,intermittent,C_B
SET 40 HEART SHAPE PETIT FOUR CASES,8.2,19.666666666666668,14.445299120013633,0.5395001436368858,lumpy,A_A
SET 6 FOOTBALL CELEBRATION CANDLES,84.375,12.333333333333334,5.291502622129181,0.18407596785975167,intermittent,A_B
SET 6 PAPER TABLE LANTERN HEARTS ,94.5,6.0,0.0,0.0,intermittent,C_B
SET 7 BABUSHKA NESTING BOXES,20.954545454545453,7.086956521739131,8.106748274674182,1.3085003370298265,lumpy,A_A
SET 8 CANDLES VINTAGE DOILY,20.0,12.0,0.0,0.0,intermittent,B_B
SET OF 10 LED DOLLY LIGHTS,17.181818181818183,4.833333333333333,6.29333461735991,1.6953842827802401,lumpy,B_A
SET OF 12  VINTAGE POSTCARD SET,167.5,17.0,19.4164878389476,1.304498269896194,lumpy,A_B
SET OF 12 FAIRY CAKE BAKING CASES,9.5,42.13333333333333,49.81948366232786,1.398127589443084,lumpy,A_A
