antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
RED SPOT CERAMIC DRAWER KNOB + WHITE SPOT RED CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,0.03099730458221024,0.05256064690026954,0.022911051212938006,0.7391304347826088,14.062430323299889,1.0,0.021281812831932347,3.6318508535489675,0.9586026343778123,0.37777777777777777,0.7246582967406767,0.5875139353400223
COFFEE MUG APPLES DESIGN + ROUND SNACK BOXES SET OF4 WOODLAND ,ROUND SNACK BOXES SET OF 4 FRUITS ,0.03099730458221024,0.1752021563342318,0.022911051212938006,0.7391304347826088,4.218729096989967,1.0,0.017480256609585805,3.1617250673854453,0.7873680765769451,0.12500000000000003,0.6837169650468885,0.43494983277591975
PINK  SPOTTY CUP,PINK  SPOTTY PLATE ,0.03504043126684636,0.02830188679245283,0.025606469002695417,0.7307692307692307,25.820512820512818,1.0,0.024614758683822405,3.6091644204851745,0.9961775948250515,0.6785714285714287,0.7229275578790142,0.8177655677655677
BLUE  SPOTTY CUP + RED SPOTTY CUP,PINK  SPOTTY CUP,0.029649595687331536,0.03504043126684636,0.0215633423180593,0.7272727272727273,20.755244755244757,1.0,0.020524407698287575,3.538185085354897,0.9809027777777777,0.5,0.7173692229558152,0.6713286713286714
PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN CIRCUS PARADE ,0.07277628032345014,0.12129380053908356,0.05256064690026954,0.7222222222222222,5.954320987654321,1.0,0.04373333527074055,3.163342318059299,0.8973613595706621,0.37142857142857144,0.6838786639400136,0.5777777777777777
PLASTERS IN TIN WOODLAND ANIMALS + RED TOADSTOOL LED NIGHT LIGHT,ROUND SNACK BOXES SET OF4 WOODLAND ,0.03369272237196765,0.2722371967654987,0.02425876010781671,0.7200000000000001,2.644752475247525,1.0,0.015086347817874034,2.5991528686946483,0.6435766310243297,0.08612440191387559,0.6152592592592593,0.4045544554455446
RED RETROSPOT PLATE ,RED RETROSPOT CUP,0.03773584905660377,0.05256064690026954,0.026954177897574125,0.7142857142857143,13.58974358974359,1.0,0.024970757259828107,3.316037735849057,0.9627450980392157,0.4255319148936171,0.6984352773826459,0.6135531135531136
PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN STRONGMAN + ROUND SNACK BOXES SET OF4 WOODLAND ,PLASTERS IN TIN WOODLAND ANIMALS,0.02830188679245283,0.13881401617250674,0.02021563342318059,0.7142857142857142,5.1456310679611645,1.0,0.016286934852260588,3.0141509433962255,0.8291262135922329,0.13761467889908255,0.6682316118935836,0.4299583911234396
STRAWBERRY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.02830188679245283,0.1752021563342318,0.02021563342318059,0.7142857142857142,4.076923076923077,1.0,0.01525708182881554,2.8867924528301874,0.7766990291262136,0.11029411764705882,0.65359477124183,0.4148351648351648
PINK  SPOTTY PLATE ,RED SPOTTY PLATE ,0.02830188679245283,0.03908355795148248,0.02021563342318059,0.7142857142857142,18.275862068965512,1.0,0.019109494990591464,3.3632075471698104,0.9728155339805825,0.42857142857142844,0.702664796633941,0.6157635467980295
PINK HAPPY BIRTHDAY BUNTING,BLUE HAPPY BIRTHDAY BUNTING,0.02830188679245283,0.03099730458221024,0.02021563342318059,0.7142857142857142,23.043478260869563,1.0,0.019338351218023696,3.3915094339622627,0.9844660194174757,0.5172413793103448,0.7051460361613351,0.6832298136645962
RED SPOTTY CUP + RED SPOTTY PLATE ,RED SPOTTY BOWL,0.03234501347708895,0.04177897574123989,0.022911051212938006,0.7083333333333333,16.954301075268816,1.0,0.021559709679528628,3.2853292260300337,0.9724725544814026,0.4473684210526315,0.6956165025785278,0.6283602150537635
BLUE SPOT CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,0.03234501347708895,0.05256064690026954,0.022911051212938006,0.7083333333333333,13.476495726495726,1.0,0.021210976380584275,3.2483634963419323,0.9567425856136328,0.36956521739130427,0.6921526789947842,0.5721153846153846
COFFEE MUG APPLES DESIGN + ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND SNACK BOXES SET OF4 WOODLAND ,0.03234501347708895,0.2722371967654987,0.022911051212938006,0.7083333333333333,2.6018976897689763,1.0,0.014105535414593034,2.4951867539468613,0.6362444699328199,0.08133971291866028,0.5992283950617282,0.3962458745874587
BLUE STRIPE CERAMIC DRAWER KNOB + RED STRIPE CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB,0.03234501347708895,0.05525606469002695,0.022911051212938006,0.7083333333333333,12.81910569105691,1.0,0.021123793055848186,3.2391220639199068,0.9528100933966902,0.35416666666666663,0.6912743699476936,0.5614837398373984
PLASTERS IN TIN SPACEBOY + ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND SNACK BOXES SET OF4 WOODLAND ,0.03638814016172507,0.2722371967654987,0.025606469002695417,0.7037037037037036,2.5848918225155844,1.0,0.015700263729557323,2.4561994609164413,0.63629002576371,0.09047619047619046,0.592866941015089,0.3988815548221488
RED TOADSTOOL LED NIGHT LIGHT + ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND SNACK BOXES SET OF4 WOODLAND ,0.04043126684636118,0.2722371967654987,0.02830188679245283,0.7000000000000001,2.5712871287128714,1.0,0.017294992044521618,2.4258760107816717,0.6368378812199037,0.0995260663507109,0.5877777777777778,0.401980198019802
SAVE THE PLANET COTTON TOTE BAG + WOODLAND CHARLOTTE BAG,BIG DOUGHNUT FRIDGE MAGNETS,0.03099730458221024,0.06199460916442048,0.0215633423180593,0.6956521739130436,11.221172022684312,1.0,0.019641676535334676,3.0820177127454764,0.9400208623087621,0.30188679245283023,0.675537231384308,0.5217391304347827
BIG DOUGHNUT FRIDGE MAGNETS + SAVE THE PLANET COTTON TOTE BAG,WOODLAND CHARLOTTE BAG,0.03099730458221024,0.1752021563342318,0.0215633423180593,0.6956521739130436,3.97056856187291,1.0,0.016132547714707103,2.7100500577589535,0.7720792767732964,0.11678832116788322,0.6310031258880366,0.4093645484949833
BLUE SPOTTY BOWL,BLUE  SPOTTY CUP,0.03099730458221024,0.03773584905660377,0.0215633423180593,0.6956521739130436,18.434782608695656,1.0,0.020393632711183444,3.161725067385446,0.976008344923505,0.45714285714285713,0.6837169650468884,0.6335403726708075
JUMBO BAG OWLS,JUMBO BAG WOODLAND ANIMALS,0.03099730458221024,0.09838274932614555,0.0215633423180593,0.6956521739130436,7.070875521143539,1.0,0.018513742271561526,2.9624566807855226,0.8860396383866481,0.20000000000000004,0.6624423214401769,0.4574151280524122
RED RETROSPOT BOWL,RED RETROSPOT CUP,0.03099730458221024,0.05256064690026954,0.0215633423180593,0.6956521739130436,13.235228539576367,1.0,0.01993410393705364,3.1130150173276867,0.9540159944367177,0.3478260869565218,0.6787680128641228,0.5529542920847269
PINK  SPOTTY CUP,BLUE  SPOTTY CUP,0.03504043126684636,0.03773584905660377,0.02425876010781671,0.6923076923076923,18.346153846153847,1.0,0.022936479682652697,3.1273584905660377,0.9798261949099939,0.5000000000000001,0.6802413273001509,0.6675824175824177
WHITE SPOT BLUE CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB,0.03504043126684636,0.05525606469002695,0.02425876010781671,0.6923076923076923,12.529080675422138,1.0,0.022322563770969406,3.0704177897574123,0.9536002482929858,0.3673469387755103,0.674311423241523,0.5656660412757973
PLASTERS IN TIN CIRCUS PARADE  + WOODLAND CHARLOTTE BAG,PLASTERS IN TIN WOODLAND ANIMALS,0.03504043126684636,0.13881401617250674,0.02425876010781671,0.6923076923076923,4.987303958177744,1.0,0.01939465711524909,2.7988544474393526,0.8285226567349474,0.16216216216216217,0.6427109666546286,0.43353248693054514
SAVE THE PLANET COTTON TOTE BAG,WOODLAND DESIGN  COTTON TOTE BAG,0.0646900269541779,0.09433962264150944,0.0444743935309973,0.6874999999999999,7.287499999999998,1.0,0.038371560799471086,2.8981132075471687,0.9224521875818705,0.38823529411764707,0.6549479166666665,0.5794642857142857
RED SPOT CERAMIC DRAWER KNOB + RED STRIPE CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB,0.029649595687331536,0.03908355795148248,0.02021563342318059,0.6818181818181818,17.445141065830718,1.0,0.019056821731896746,3.0200231035810545,0.9714814814814816,0.4166666666666666,0.6688767053423434,0.5995297805642632
ROUND SNACK BOXES SET OF4 WOODLAND  + STRAWBERRY CERAMIC TRINKET BOX,BIG DOUGHNUT FRIDGE MAGNETS,0.029649595687331536,0.06199460916442048,0.02021563342318059,0.6818181818181818,10.99802371541502,1.0,0.018377518326661384,2.9480169426261065,0.9368518518518518,0.2830188679245283,0.6607889237199581,0.5039525691699605
BIG DOUGHNUT FRIDGE MAGNETS + ROUND SNACK BOXES SET OF4 WOODLAND ,SAVE THE PLANET COTTON TOTE BAG,0.029649595687331536,0.0646900269541779,0.02021563342318059,0.6818181818181818,10.539772727272727,1.0,0.018297600278986637,2.9395456295725833,0.9327777777777777,0.27272727272727265,0.6598113701860099,0.49715909090909083
BIG DOUGHNUT FRIDGE MAGNETS + ROUND SNACK BOXES SET OF4 WOODLAND ,STRAWBERRY CERAMIC TRINKET BOX,0.029649595687331536,0.06873315363881402,0.02021563342318059,0.6818181818181818,9.919786096256683,1.0,0.018177723207474517,2.926838659992298,0.9266666666666667,0.2586206896551724,0.6583344296803052,0.4879679144385026
BLUE  SPOTTY CUP + RED SPOTTY CUP,RED SPOTTY BOWL,0.029649595687331536,0.04177897574123989,0.02021563342318059,0.6818181818181818,16.319648093841643,1.0,0.018976903684221995,3.0115517905275313,0.9674074074074074,0.39473684210526316,0.6679452755402122,0.5828445747800586
RED SPOTTY BOWL + RED SPOTTY CUP,BLUE SPOTTY BOWL,0.03369272237196765,0.03099730458221024,0.022911051212938006,0.68,21.937391304347827,1.0,0.021866667635370277,3.028133423180593,0.987693822298794,0.5483870967741936,0.6697635605006954,0.7095652173913044
RED SPOTTY BOWL + RED SPOTTY CUP,RED SPOTTY PLATE ,0.03369272237196765,0.03908355795148248,0.022911051212938006,0.68,17.39862068965517,1.0,0.02159421974557,3.002863881401618,0.975387644597588,0.45945945945945954,0.6669845722300141,0.6331034482758621
ROUND SNACK BOXES SET OF4 WOODLAND  + SAVE THE PLANET COTTON TOTE BAG,WOODLAND DESIGN  COTTON TOTE BAG,0.04177897574123989,0.09433962264150944,0.02830188679245283,0.6774193548387097,7.180645161290323,1.0,0.02436047398667548,2.8075471698113215,0.8982653539615565,0.26249999999999996,0.6438172043010754,0.4887096774193549
RED SPOT CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB,0.04582210242587601,0.05525606469002695,0.03099730458221024,0.676470588235294,12.242467718794835,1.0,0.028465355526332996,2.920117618230825,0.9624170965364776,0.4423076923076923,0.6575480406142484,0.6187230989956958
SPACEBOY BIRTHDAY CARD,ROUND SNACK BOXES SET OF4 WOODLAND ,0.04851752021563342,0.2722371967654987,0.03234501347708895,0.6666666666666667,2.448844884488449,1.0,0.019136739779571494,2.1832884097035046,0.621813031161473,0.11214953271028037,0.5419753086419754,0.3927392739273928
BLUE SPOT CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB,0.03234501347708895,0.05525606469002695,0.0215633423180593,0.6666666666666666,12.065040650406504,1.0,0.01977608416096948,2.8342318059299187,0.9477715877437327,0.326530612244898,0.6471707085116499,0.5284552845528455
RED STRIPE CERAMIC DRAWER KNOB,WHITE SPOT RED CERAMIC DRAWER KNOB,0.05256064690026954,0.05525606469002695,0.03504043126684636,0.6666666666666666,12.065040650406504,1.0,0.0321361367615754,2.8342318059299187,0.9679943100995732,0.4814814814814815,0.6471707085116499,0.6504065040650406
ROBOT BIRTHDAY CARD,SPACEBOY BIRTHDAY CARD,0.03234501347708895,0.04851752021563342,0.0215633423180593,0.6666666666666666,13.74074074074074,1.0,0.0199940424728097,2.8544474393530996,0.9582172701949861,0.3636363636363637,0.6496694995278565,0.5555555555555556
RED SPOTTY CUP + RED SPOTTY PLATE ,PINK  SPOTTY CUP,0.03234501347708895,0.03504043126684636,0.0215633423180593,0.6666666666666666,19.025641025641026,1.0,0.020429959096490147,2.8948787061994605,0.9791086350974931,0.4705882352941176,0.654562383612663,0.641025641025641
BLUE SPOT CERAMIC DRAWER KNOB,WHITE SPOT BLUE CERAMIC DRAWER KNOB,0.03234501347708895,0.03504043126684636,0.0215633423180593,0.6666666666666666,19.025641025641026,1.0,0.020429959096490147,2.8948787061994605,0.9791086350974931,0.4705882352941176,0.654562383612663,0.641025641025641
PLASTERS IN TIN CIRCUS PARADE  + ROUND SNACK BOXES SET OF4 WOODLAND ,ROUND SNACK BOXES SET OF 4 FRUITS ,0.06334231805929919,0.1752021563342318,0.04177897574123989,0.6595744680851064,3.7646481178396076,1.0,0.03068126503004192,2.422843665768194,0.784033418426549,0.2123287671232877,0.5872618550966487,0.4490180032733224
PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS,0.04716981132075472,0.13881401617250674,0.03099730458221024,0.657142857142857,4.7339805825242705,1.0,0.024449473630676906,2.511792452830188,0.8278088678433061,0.19999999999999996,0.6018779342723003,0.4402219140083217
RED SPOTTY CHARLOTTE BAG,WOODLAND CHARLOTTE BAG,0.03908355795148248,0.1752021563342318,0.025606469002695417,0.6551724137931034,3.739522546419098,1.0,0.018758945372381774,2.3919137466307276,0.7623828153834796,0.1357142857142857,0.5819247239125536,0.40066312997347475
CARD CIRCUS PARADE,ROUND SNACK BOXES SET OF4 WOODLAND ,0.03908355795148248,0.2722371967654987,0.025606469002695417,0.6551724137931034,2.4066234209627857,1.0,0.01496647074636191,2.1105121293800537,0.6082527496862773,0.08962264150943394,0.5261813537675606,0.37461590986684873
BLUE HARMONICA IN BOX ,RED  HARMONICA IN BOX ,0.03908355795148248,0.04582210242587601,0.025606469002695417,0.6551724137931034,14.29817444219067,1.0,0.023815578207074927,2.7671159029649592,0.9678895696464161,0.43181818181818177,0.6386128969413598,0.6069979716024341
PINK  SPOTTY CUP,RED SPOTTY PLATE ,0.03504043126684636,0.03908355795148248,0.022911051212938006,0.6538461538461539,16.72944297082228,1.0,0.021541546486875278,2.7759808325846063,0.9743674005915215,0.4473684210526315,0.6397669651526594,0.620026525198939
RED STRIPE CERAMIC DRAWER KNOB + WHITE SPOT RED CERAMIC DRAWER KNOB,RED SPOT CERAMIC DRAWER KNOB,0.03504043126684636,0.04582210242587601,0.022911051212938006,0.6538461538461539,14.26923076923077,1.0,0.021305424982381704,2.756513926325247,0.9636871508379888,0.39534883720930236,0.6372229465449805,0.5769230769230769
RED STRIPE CERAMIC DRAWER KNOB + WHITE SPOT RED CERAMIC DRAWER KNOB,BLUE STRIPE CERAMIC DRAWER KNOB,0.03504043126684636,0.03908355795148248,0.022911051212938006,0.6538461538461539,16.72944297082228,1.0,0.021541546486875278,2.7759808325846063,0.9743674005915215,0.4473684210526315,0.6397669651526594,0.620026525198939
PINK  SPOTTY CUP,PINK SPOTTY BOWL,0.03504043126684636,0.025606469002695417,0.022911051212938006,0.6538461538461539,25.534412955465587,1.0,0.022013789495862426,2.8149146451033245,0.995727900098587,0.6071428571428571,0.6447494414299394,0.7742914979757085
BLUE SPOTTY BOWL,PINK  SPOTTY CUP,0.03099730458221024,0.03504043126684636,0.02021563342318059,0.6521739130434783,18.612040133779264,1.0,0.019129474502510152,2.774258760107817,0.9765414928140937,0.4411764705882353,0.6395433568132135,0.6145484949832776
BLUE HAPPY BIRTHDAY BUNTING,PINK HAPPY BIRTHDAY BUNTING,0.03099730458221024,0.02830188679245283,0.02021563342318059,0.6521739130434783,23.043478260869566,1.0,0.019338351218023696,2.7936320754716983,0.9872044506258693,0.5172413793103448,0.642043056141832,0.6832298136645962
PLASTERS IN TIN STRONGMAN + ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN SPACEBOY,0.03099730458221024,0.09838274932614555,0.02021563342318059,0.6521739130434783,6.628945801072067,1.0,0.017166033376682818,2.5921495956873315,0.8763096893834029,0.1851851851851852,0.6142197959316306,0.42882668254913636
BLUE SPOTTY BOWL,PINK SPOTTY BOWL,0.03099730458221024,0.025606469002695417,0.02021563342318059,0.6521739130434783,25.469107551487415,1.0,0.019421901904229117,2.8013814016172507,0.9914696337505796,0.5555555555555555,0.6430332551566541,0.7208237986270023
RED TOADSTOOL LED NIGHT LIGHT + WOODLAND DESIGN  COTTON TOTE BAG,ROUND SNACK BOXES SET OF4 WOODLAND ,0.03099730458221024,0.2722371967654987,0.02021563342318059,0.6521739130434783,2.395609126130004,1.0,0.011777014116433329,2.0923180592991915,0.601205377839592,0.07142857142857142,0.522061191626409,0.36321566939302624
PLASTERS IN TIN SPACEBOY + PLASTERS IN TIN STRONGMAN,ROUND SNACK BOXES SET OF 4 FRUITS ,0.03099730458221024,0.1752021563342318,0.02021563342318059,0.6521739130434783,3.722408026755853,1.0,0.014784838819828392,2.3712938005390836,0.754751970329161,0.10869565217391304,0.5782892867291844,0.38377926421404684
PLASTERS IN TIN STRONGMAN + ROUND SNACK BOXES SET OF 4 FRUITS ,ROUND SNACK BOXES SET OF4 WOODLAND ,0.03099730458221024,0.2722371967654987,0.02021563342318059,0.6521739130434783,2.395609126130004,1.0,0.011777014116433329,2.0923180592991915,0.601205377839592,0.07142857142857142,0.522061191626409,0.36321566939302624
PLASTERS IN TIN STRONGMAN + ROUND SNACK BOXES SET OF 4 FRUITS ,PLASTERS IN TIN WOODLAND ANIMALS,0.03099730458221024,0.13881401617250674,0.02021563342318059,0.6521739130434783,4.698184888138455,1.0,0.01591277308360154,2.475909703504043,0.8123319425127492,0.13513513513513511,0.5961080492617541,0.3989024905023216
BIG DOUGHNUT FRIDGE MAGNETS + SAVE THE PLANET COTTON TOTE BAG,STRAWBERRY CERAMIC TRINKET BOX,0.03099730458221024,0.06873315363881402,0.02021563342318059,0.6521739130434783,9.48849104859335,1.0,0.01808509092494242,2.6773921832884096,0.9232267037552155,0.2542372881355932,0.6265022336877871,0.4731457800511509
BIG DOUGHNUT FRIDGE MAGNETS + SAVE THE PLANET COTTON TOTE BAG,ROUND SNACK BOXES SET OF4 WOODLAND ,0.03099730458221024,0.2722371967654987,0.02021563342318059,0.6521739130434783,2.395609126130004,1.0,0.011777014116433329,2.0923180592991915,0.601205377839592,0.07142857142857142,0.522061191626409,0.36321566939302624
ROUND SNACK BOXES SET OF 4 SKULLS,ROUND SNACK BOXES SET OF4 WOODLAND ,0.03099730458221024,0.2722371967654987,0.02021563342318059,0.6521739130434783,2.395609126130004,1.0,0.011777014116433329,2.0923180592991915,0.601205377839592,0.07142857142857142,0.522061191626409,0.36321566939302624
RED SPOT CERAMIC DRAWER KNOB,RED STRIPE CERAMIC DRAWER KNOB,0.04582210242587601,0.05256064690026954,0.029649595687331536,0.6470588235294118,12.310708898944194,1.0,0.027241156341497083,2.6844115004492366,0.9628916281458654,0.4313725490196079,0.6274788720609155,0.605580693815988
SAVE THE PLANET COTTON TOTE BAG,ROUND SNACK BOXES SET OF4 WOODLAND ,0.0646900269541779,0.2722371967654987,0.04177897574123989,0.6458333333333333,2.3723184818481844,1.0,0.02416794414454995,2.054859679720945,0.6184809891233615,0.1415525114155251,0.5133487654320986,0.3996493399339933
RED SPOTTY BOWL,BLUE SPOTTY BOWL,0.04177897574123989,0.03099730458221024,0.026954177897574125,0.6451612903225807,20.813464235624128,1.0,0.025659142261390138,2.73082577799559,0.9934599156118143,0.5882352941176472,0.6338103997487551,0.7573632538569426
BLUE  SPOTTY CUP,PINK  SPOTTY CUP,0.03773584905660377,0.03504043126684636,0.02425876010781671,0.6428571428571429,18.346153846153847,1.0,0.022936479682652697,2.7018867924528305,0.9825708061002179,0.5000000000000001,0.6298882681564247,0.6675824175824177
PLASTERS IN TIN CIRCUS PARADE  + PLASTERS IN TIN STRONGMAN,PLASTERS IN TIN WOODLAND ANIMALS,0.05256064690026954,0.13881401617250674,0.03369272237196765,0.641025641025641,4.617874035349763,1.0,0.026396567883116222,2.3990180978051594,0.8269132290184923,0.21367521367521367,0.5831627944304,0.44187204381379136
LUNCH BAG WOODLAND + ROUND SNACK BOXES SET OF 4 FRUITS ,WOODLAND CHARLOTTE BAG,0.03369272237196765,0.1752021563342318,0.0215633423180593,0.6400000000000001,3.6529230769230776,1.0,0.015660304705719955,2.291105121293801,0.7515690376569037,0.11510791366906475,0.5635294117647061,0.3815384615384616
